"VARIABLE","UNIT","COUNTRY","TIME_FORMAT","POWERCODE","obsTime","obsValue","OBS_STATUS","UNIT_label","VARIABLE_label"
"T-ACCI-CAS","PER","AUS","P1Y","0","2006",33886,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUS","P1Y","0","2007",34155,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUS","P1Y","0","2008",34961,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUS","P1Y","0","2009",35183,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","SVN","P1Y","0","1995",8391,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUS","P1Y","0","2011",35359,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MEX","P1Y","0","2001",43823,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUS","P1Y","0","2013",24246,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","IRL","P1Y","0","2003",8597,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1971",27587,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1972",25885,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1973",24588,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","IRL","P1Y","0","2007",8144,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1975",20927,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","IRL","P1Y","0","2009",9980,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1977",20476,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","IRL","P1Y","0","2011",7421,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","IRL","P1Y","0","2012",8105,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","IRL","P1Y","0","2013",7068,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","IRL","P1Y","0","2014",8272,"P","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","IRL","P1Y","0","2015",8002,"P","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1983",13806,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MDA","P1Y","0","1997",4555,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1985",14627,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MDA","P1Y","0","1999",3491,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1987",12714,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","1988",12503,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2004",587941,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2005",568649,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2006",520594,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2007",462091,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2008",378403,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2009",342884,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2010",319299,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2011",299808,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2012",284324,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2013",272263,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2014",270405,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHN","P1Y","0","2015",257902,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MDA","P1Y","0","2014",3404,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","2002",9254,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MDA","P1Y","0","2016",3235,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","RUS","P1Y","0","2009",283143,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","RUS","P1Y","0","2010",277202,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","RUS","P1Y","0","2011",279801,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","2007",7062,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MKD","P1Y","0","2011",7025,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MKD","P1Y","0","2012",6281,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MKD","P1Y","0","2013",6682,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MKD","P1Y","0","2014",6186,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MKD","P1Y","0","2015",6061,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","2013",3585,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","DNK","P1Y","0","2014",3375,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CAN","P1Y","0","1999",221437,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CAN","P1Y","0","2000",225752,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CAN","P1Y","0","2001",219300,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CAN","P1Y","0","2002",225586,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CAN","P1Y","0","2003",218900,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CAN","P1Y","0","2004",208839,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CAN","P1Y","0","2005",207599,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BEL","P1Y","0","1970",107780,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BEL","P1Y","0","1971",99500,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BEL","P1Y","0","1972",106540,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BEL","P1Y","0","1973",97660,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BEL","P1Y","0","1974",90490,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","UKR","P1Y","0","1970",29877,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","HUN","P1Y","0","1985",26596,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","UKR","P1Y","0","1972",31527,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","UKR","P1Y","0","1973",32207,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","UKR","P1Y","0","1974",14515,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","HUN","P1Y","0","1989",34214,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BLR","P1Y","0","1990",11497,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BLR","P1Y","0","1991",11558,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","FIN","P1Y","0","1998",9497,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","SWE","P1Y","0","1974",22099,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ESP","P1Y","0","2006",147554,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ESP","P1Y","0","2007",146344,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","FIN","P1Y","0","2002",8571,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","FIN","P1Y","0","2003",9467,"B","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AZE","P1Y","0","2000",2199,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ESP","P1Y","0","2011",117687,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AZE","P1Y","0","2002",3128,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AZE","P1Y","0","2003",3415,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AZE","P1Y","0","2004",3577,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AZE","P1Y","0","2005",4733,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AZE","P1Y","0","2006",4633,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","1974",32518,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","1975",43252,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","1976",38858,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BLR","P1Y","0","2008",9058,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BLR","P1Y","0","2009",8605,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","FIN","P1Y","0","2016",6144,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LTU","P1Y","0","1977",5835,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","UKR","P1Y","0","1999",43546,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1973",34251,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1974",33121,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LTU","P1Y","0","1981",5505,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LTU","P1Y","0","1982",5351,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LTU","P1Y","0","1983",5450,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1978",33573,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1979",33710,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","UKR","P1Y","0","2007",88102,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1980",33573,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1982",32550,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1983",33630,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","UKR","P1Y","0","2011",43086,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","UKR","P1Y","0","2012",42650,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CZE","P1Y","0","1987",NA,"M","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1987",30102,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CZE","P1Y","0","1989",NA,"M","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CZE","P1Y","0","1990",NA,"M","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","NZL","P1Y","0","1970",21446,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1991",29100,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1992",29517,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2002",58054,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2003",56614,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2004",53144,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2005",50343,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1997",27872,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","1998",28387,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2008",44709,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2009",47151,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2010",47302,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2011",42851,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2012",38823,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","2013",39390,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2005",27163,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2006",27088,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2007",27516,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2008",25913,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2009",25479,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2010",24564,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2011",23562,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2012",22557,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2013",21648,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2014",21764,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2015",21791,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CHE","P1Y","0","2016",21608,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","EST","P1Y","0","1995",2229,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BGR","P1Y","0","1973",6619,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BGR","P1Y","0","1974",6655,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BGR","P1Y","0","1975",6822,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","EST","P1Y","0","1999",1922,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BGR","P1Y","0","1977",6554,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BGR","P1Y","0","1978",6918,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","BGR","P1Y","0","1979",6480,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1970",72653,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1971",74864,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1972",74968,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1973",70851,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1974",68438,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1975",68348,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1976",62771,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1977",64133,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1978",60929,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1979",63000,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1980",64367,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1981",64213,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1982",64132,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1983",66540,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1984",63982,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1985",61338,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1986",59783,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1987",58664,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1988",59289,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1989",62025,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1990",62041,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1991",61740,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1992",58876,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1993",55270,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1994",55156,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1995",51974,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","MKD","P1Y","0","2016",6136,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","CAN","P1Y","0","1998",216238,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1998",52040,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","1999",56046,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2000",55905,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2001",57223,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2002",57640,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2003",57812,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2004",56735,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","SVK","P1Y","0","1996",12264,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","HUN","P1Y","0","1976",25591,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2006",52660,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2008",51200,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2009",49791,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2010",46410,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AUT","P1Y","0","2011",45548,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ISL","P1Y","0","1973",1217,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ISL","P1Y","0","1974",1339,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ISL","P1Y","0","1975",674,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ITA","P1Y","0","1977",227112,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ITA","P1Y","0","1978",224760,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ITA","P1Y","0","1979",239540,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ITA","P1Y","0","1980",241313,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","AZE","P1Y","0","1995",3776,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","1981",2241,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ITA","P1Y","0","1983",236344,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ITA","P1Y","0","1984",233071,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ITA","P1Y","0","1985",231502,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","1985",2076,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","1986",2062,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ITA","P1Y","0","1988",243174,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","NOR","P1Y","0","1970",12320,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","NOR","P1Y","0","1971",11610,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","1988",3463000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","1989",3330000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","1990",3276000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ISL","P1Y","0","1993",1434,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","1992",3109000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","1993",3189000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","1994",3307000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","ISL","P1Y","0","1997",1511,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","1998",1575,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","1999",1587,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","2000",1333,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","1999",3278000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","2000",3231000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","2001",3075000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","2002",2969000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","2005",1100,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","2006",1132,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","2007",1371,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","2008",1274,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","2009",1204,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LUX","P1Y","0","2010",1217,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","USA","P1Y","0","2009",2251000,"E","Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","1994",64089,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","1995",65853,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","1996",68727,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","PRT","P1Y","0","1997",68455,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GBR","P1Y","0","1980",335864,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GBR","P1Y","0","1981",332620,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GBR","P1Y","0","1982",342435,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GBR","P1Y","0","1983",316297,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GBR","P1Y","0","1984",333064,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GBR","P1Y","0","1985",326161,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GBR","P1Y","0","1986",330893,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1970",4345,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1971",3943,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1972",3937,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1973",4009,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1974",4079,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1975",4220,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LVA","P1Y","0","1992",4495,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1977",4346,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LVA","P1Y","0","1994",5097,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","LVA","P1Y","0","1995",5514,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1980",4749,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GRC","P1Y","0","1990",29128,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GRC","P1Y","0","1991",30739,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GRC","P1Y","0","1992",32113,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1984",4073,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1985",3778,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1986",3654,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1987",3447,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1988",3459,NA,"Persons","Road casualties (injured + killed)"
"T-ACCI-CAS","PER","GEO","P1Y","0","1989",3887,NA,"Persons","Road casualties (injured + killed)"
